user_id,item_id
4841,2688 1030 146 1304 1316 2603 2862 1583 942 3013
4842,640 96 2501 2757 2342 1510 169 680 1067 1640
4843,512 1551 146 3349 3358 43 3371 3501 1454 183
4844,1030 1543 146 2327 1304 1950 36 2862 1583 942
4845,2564 779 534 175 945 1205 1851 573 1740 208
4846,2564 1551 146 1304 1316 2297 2862 3013 3529 201
4847,640 1937 3349 1279 36 1956 1831 2350 1583 52
4848,3465 2956 1039 530 790 534 1315 44 175 945
4849,138 1551 146 1811 1560 1304 2210 2222 2862 942
4850,2564 1030 1543 1551 146 1560 1950 1316 3501 2617
4851,3332 2630 1831 680 1640 2314 1067 397 1328 2993
4852,1030 1678 2960 146 1811 1315 37 3116 44 942
4853,1410 1551 3358 1315 3365 2342 936 3371 3501 3256
4854,1543 530 534 2847 44 1583 1456 175 945 1073
4855,3489 833 517 472 1223 2313 3338 3594 204 3340
4856,1668 1287 1420 1551 3358 1315 3365 3501 1454 1583
4857,640 1548 1039 3358 928 293 1831 1067 1454 2993
4858,2564 530 534 1560 1057 1186 44 175 945 1205
4859,512 1551 3349 2968 3358 43 3371 3501 1454 1456
4860,2564 2054 1543 1296 534 2076 44 175 945 1205
4861,2626 2980 2630 1831 584 3048 1510 2603 680 3053
4862,2054 1039 401 1811 534 1436 37 44 175 945
4863,777 779 530 534 796 28 1436 169 44 813
4864,1030 146 3349 160 942 1078 3000 1858 3013 584
4865,136 398 1039 1044 1956 36 680 1067 2732 2350
4866,3594 2968 1560 2587 2335 2210 1315 1059 1449 1583
4867,1030 146 1560 409 928 169 2862 1583 457 3022
4868,1543 530 534 169 44 2862 175 945 1073 707
4869,1296 401 530 1811 534 1057 175 945 1073 829
4870,512 3473 146 3349 2210 942 2862 1583 3013 3142
4871,384 132 772 1030 1551 146 3358 1454 3131 2501
4872,132 1548 1039 146 796 928 2603 942 1583 3528
4873,131 2054 140 1811 153 32 36 2732 314 1341
4874,2817 523 530 534 1186 36 44 175 945 184
4875,1543 530 534 28 1186 36 44 175 945 1073
4876,2564 2054 2314 523 1548 1039 146 928 3501 1454
4877,1543 1783 530 534 1315 1828 3628 175 945 1073
4878,0 3594 2956 3474 3349 3227 2210 1316 1961 2350
4879,640 3597 530 534 1560 2088 3116 44 175 945
4880,1030 1039 146 1304 1186 2470 44 1859 3142 1223
4881,0 899 1159 3474 1811 1814 1184 3116 2350 52
4882,2817 1030 1928 1551 146 1560 796 3501 1592 1340
4883,2980 3557 1961 75 204 3532 3022 1039 2768 3696
4884,3332 16 1044 2326 283 543 3234 2342 680 1067
4885,652 530 534 3227 1057 1315 3367 44 175 945
4886,1928 779 1548 1551 146 796 928 1186 2862 944
4887,1044 1573 2342 680 427 1067 1454 1583 2993 563
4888,640 3463 2194 1044 3238 1831 2342 1067 1454 2993
4889,512 1030 146 1304 1560 1315 3365 942 183 1337
4890,146 3349 3482 1057 293 2297 3371 2350 563 52
4891,1030 146 530 796 3105 2603 44 175 3663 3153
4892,1030 136 146 534 1560 44 175 2745 2502 3663
4893,2564 138 530 1811 22 406 1560 534 44 175
4894,2564 1030 1039 146 1560 1304 1315 2862 942 201
4895,512 2314 1551 1303 2968 1560 3358 928 2210 1316
4896,132 1030 2953 146 1315 2474 2611 1079 829 3269
4897,1536 0 1408 3594 1933 1692 2335 1315 1961 59
4898,1408 1933 3474 3349 3227 1950 1058 2342 2603 2222
4899,899 1287 650 398 2194 3349 2199 2338 1315 2222
4900,2688 132 774 1551 1427 1303 3358 1831 1454 1583
4901,512 0 1546 1937 1811 3220 3349 169 2602 2350
4902,2564 1296 534 3367 44 945 1073 1205 463 1615
4903,530 534 2342 44 942 175 945 1470 2370 2500
4904,2054 1678 657 530 406 1057 1315 44 175 1840
4905,512 2956 1937 146 3349 2980 1328 1083 2630 201
4906,1928 779 2828 1548 1551 1303 3358 928 36 3501
4907,1030 146 1560 3501 438 183 1470 2110 1086 457
4908,512 1030 2314 146 3367 2611 1079 829 1858 3402
4909,1039 1551 3349 2968 1560 3227 3358 1831 2603 1583
4910,640 0 2564 1543 1551 146 3349 1316 3365 52
4911,132 1551 3349 279 2968 1303 3358 36 2862 1454
4912,2564 1030 2056 1551 146 1439 169 1583 3382 1211
4913,1030 146 3349 36 2297 1956 2980 52 2745 2366
4914,1668 1928 1551 3600 3358 928 3501 2370 457 2256
4915,1030 1039 146 1304 1316 2732 942 3013 1223 201
4916,772 1030 146 1045 2210 2603 2502 1223 1354 3663
4917,1928 1551 3600 1315 293 3367 2857 3501 312 3256
4918,778 3349 1304 409 3358 549 3371 1454 942 1583
4919,1543 1551 146 2210 36 1316 169 942 2617 451
4920,131 1543 138 140 406 153 32 1316 36 2862
4921,2308 1296 3350 406 534 3367 3116 44 945 1073
4922,1044 3358 36 2342 1960 680 2603 1067 1454 2993
4923,2564 1421 1551 146 3358 707 2500 3272 201 3663
4924,512 1551 1044 3358 3365 680 3501 1454 1583 2993
4925,2048 2692 1928 1551 1315 936 3501 184 457 1098
4926,1548 1551 146 928 1831 3501 2862 1454 944 176
4927,1543 1039 530 534 2327 3227 2335 1315 44 175
4928,640 398 785 1044 2338 1956 680 1067 3501 1454
4929,1030 3600 146 1304 3365 942 186 2370 2376 201
4930,1408 1933 146 1304 169 942 3119 3133 1470 2370
4931,2688 640 2314 283 2210 2980 1831 680 1067 1328
4932,640 146 2328 1560 169 2603 3371 3002 1211 2237
4933,1783 530 790 534 1316 36 175 945 1073 2366
4934,640 1030 1039 1551 146 928 2210 1583 1205 2488
4935,2314 1546 2194 1044 3349 543 2210 680 2603 1328
4936,640 3349 3358 1568 680 1067 1454 2350 2993 563
4937,650 1551 146 2980 3371 2222 451 584 331 463
4938,1408 0 1543 3594 2063 3227 2335 1961 305 1725
4939,1937 530 534 160 2980 44 175 945 1073 1848
4940,1030 1551 146 3358 2862 1454 3013 463 2256 3153
4941,1551 785 1303 3358 928 293 2732 3501 1454 2993
4942,644 1160 2185 1803 1548 793 928 1445 1323 944
4943,514 2054 652 1293 406 31 1057 2982 3367 2474
4944,772 2828 1551 3349 1303 2968 3358 3501 1454 1583
4945,1 2564 4 6 9 14 2067 25 796 1439
4946,1030 1551 146 1300 1044 942 584 3656 201 2763
4947,398 3349 1175 2338 1956 680 2603 3501 1454 2993
4948,12 3349 1304 2980 942 1711 52 1463 2370 201
4949,2688 16 3473 1044 283 2331 2980 680 169 1067
4950,146 3349 2968 3358 2210 2602 3371 2732 1454 2626
4951,0 649 1166 1300 2326 1053 2470 1190 3371 3382
4952,1030 8 12 2956 13 3220 20 2327 1816 27
4953,2273 771 1030 2630 968 971 3405 2606 1039 1583
4954,1030 10 1551 146 1303 1560 3501 457 2903 472
4955,1669 2311 3600 530 534 1304 3365 44 942 175
4956,1808 917 3609 1437 2335 421 1961 2732 1586 1084
4957,3335 528 1044 2342 680 1067 1583 2993 563 52
4958,2326 283 3358 799 1956 2342 1831 2603 1067 1583
4959,1568 2534 2630 904 968 971 1868 2877 463 148
4960,2308 1030 2314 3597 1551 146 3358 1831 168 3501
4961,2688 0 3349 3227 1692 160 1830 1961 1711 312
4962,1030 1545 146 1686 1573 3371 942 702 452 201
4963,398 1044 2210 36 2342 680 1067 1454 2993 563
4964,644 1803 2960 1560 2210 1316 1323 3377 310 950
4965,2054 2956 530 534 44 175 945 1205 3390 3656
4966,132 772 1030 146 796 3105 1315 2603 942 2745
4967,131 140 1296 153 32 1315 3116 2732 2352 314
4968,2054 1030 1039 1551 146 928 2603 3501 1840 3142
4969,640 528 1560 1436 2462 1315 36 37 2732 1583
4970,778 3349 1956 2980 1583 304 52 3253 188 3405
4971,2688 640 2630 2280 2314 2603 1583 16 2480 3408
4972,1551 1811 1303 2968 3358 1315 2297 3501 2862 2222
4973,771 1551 1303 3358 2980 1956 3238 1831 3501 1454
4974,640 1039 146 1303 3358 1568 928 3501 1454 944
4975,1924 1800 146 1304 2210 2338 44 942 1583 945
4976,530 1811 406 534 1186 2732 44 2862 175 945
4977,96 2626 2342 1640 680 331 1067 1583 2928 2993
4978,771 1039 785 1044 3358 159 2338 563 1210 3262
4979,640 1287 1420 1172 1303 3358 543 1568 928 1831
4980,640 1545 528 530 1686 534 1691 1316 2476 44
4981,0 2956 1933 530 534 1309 1831 44 2862 175
4982,512 3205 650 146 1304 3365 3371 2350 942 1337
4983,534 1316 37 2219 44 175 945 1073 1205 3390
4984,640 2956 1809 146 790 534 2980 169 942 1583
4985,3349 1177 1279 2980 44 175 52 184 1211 2757
4986,530 406 534 1315 809 3116 44 175 945 1073
4987,768 0 3349 2980 553 2606 2350 3248 1583 1471
4988,1030 3600 146 2968 3365 43 3371 183 1337 186
4989,530 534 1560 36 1316 44 2862 1583 175 945
4990,1030 528 146 2068 942 2484 183 186 1086 2370
4991,1811 534 1057 169 44 175 945 1073 1205 184
4992,1287 1420 3600 3358 43 3371 1454 3119 2614 186
4993,1030 1543 146 1303 796 3358 2603 1583 463 3151
4994,512 1030 2574 146 3365 942 183 3256 2376 201
4995,2054 16 2067 1044 922 1057 680 2732 2988 1454
4996,2784 2273 136 3529 968 1868 2862 463 2290 148
4997,530 534 44 175 304 945 1073 3253 183 3133
4998,1030 1804 1039 1551 146 3638 1211 3013 3022 3663
4999,2956 1548 1551 1303 3358 928 2980 169 3501 2222
5000,512 1543 146 1560 2210 36 942 830 3013 1223
5001,1545 1551 1936 1913 3358 2603 3501 1454 1583 1848
5002,779 1039 1551 401 1427 279 1303 1177 3358 928
5003,1937 1425 1300 3349 2708 2603 3382 569 2745 3066
5004,1425 1054 2980 1190 169 2603 569 1215 1480 331
5005,146 3349 3358 2210 3371 942 3269 2502 1223 201
5006,1928 1186 44 3501 175 1859 3269 3653 457 1997
5007,640 1410 2564 1928 1548 1551 1811 3358 928 936
5008,2564 1030 1548 146 3350 1950 928 2862 3013 1223
5009,2956 1039 1560 2210 680 1454 2350 2993 563 52
5010,131 2054 140 1560 153 32 1956 1456 183 314
5011,640 644 779 1803 785 3602 928 1831 1323 3377
5012,2592 3489 3298 1059 1464 3594 3532 3022 1711 177
5013,131 140 2068 1304 1560 153 32 2858 942 1470
5014,1543 1044 2331 283 159 2210 2979 2468 2342 3238
5015,2564 1030 146 1045 2581 1316 3367 1223 3529 3022
5016,2564 1287 1420 3213 1551 3358 3501 1454 1583 944
5017,899 3349 2199 2328 922 36 1316 2342 2732 2350
5018,3332 3215 16 2067 1044 283 1956 680 2602 1067
5019,131 140 2327 153 32 37 314 322 323 2502
5020,1030 1543 146 1950 1315 2611 1079 2363 829 1223
5021,1030 146 1300 2980 1848 1593 3262 1216 1858 2500
5022,640 1543 1039 530 534 1831 44 175 945 1073
5023,2185 1549 146 3349 3358 2980 680 427 3371 1454
5024,1543 1928 1551 530 534 409 36 44 3501 175
5025,2054 1543 1655 1296 1436 1315 677 2602 44 945
5026,1030 1551 146 928 1454 438 2110 2370 3395 3663
5027,2564 1811 1436 1439 175 945 1720 1851 1223 3529
5028,1408 2054 1543 1933 530 534 37 44 942 175
5029,530 2070 534 3227 1186 1193 169 44 175 1840
5030,524 1422 271 1937 3349 1560 1315 3110 3371 2603
5031,640 1548 1551 146 1950 928 1956 2732 3501 1454
5032,2308 530 1811 534 3116 44 175 2224 945 1073
5033,132 772 1928 10 523 1548 1551 928 2862 3653
5034,2314 398 1937 1811 2328 293 2350 944 52 1337
5035,2314 1166 2326 2968 1054 1699 1831 1197 1583 2745
5036,772 779 530 534 2327 2470 44 175 945 1851
5037,2068 3349 1560 2980 942 2484 52 2370 201 2768
5038,2956 12 530 1428 790 534 2732 44 175 1328
5039,640 1030 528 146 1044 1304 3367 942 312 201
5040,513 1 2 4 6 9 14 18 25 39
5041,0 3298 1315 1956 3327 3528 59 169 1961 1100
5042,2688 515 397 2067 3358 2334 2980 680 1067 2993
5043,2688 772 146 3349 2169 2980 2086 169 2732 52
5044,1543 398 1044 3358 1316 1956 2342 1831 680 3371
5045,1039 1937 3349 2328 2210 2297 1831 3371 2732 52
5046,1030 1545 905 146 2068 1304 2205 802 1319 942
5047,2331 283 159 2210 1445 2342 2603 2993 183 576
5048,2564 1030 1543 146 1583 944 3013 3269 1223 3529
5049,1030 3335 528 146 1300 3349 942 1848 3262 584
5050,2688 2054 1543 1030 1039 146 530 1560 2210 1831
5051,1668 530 534 1315 44 942 175 1456 945 183
5052,652 530 534 809 2474 3116 44 175 1840 945
5053,1287 2827 1548 1420 3358 928 1831 2614 2617 1731
5054,1296 1436 1057 1316 2086 44 175 945 1205 1720
5055,2054 136 530 534 1186 36 2470 44 175 945
5056,1937 3349 2326 2968 2335 160 2980 3371 1848 1471
5057,1537 1030 146 20 1303 2967 3371 1583 2492 452
5058,640 1030 1039 146 2210 2980 52 1223 1354 3663
5059,3456 132 1030 1928 2828 1551 146 1223 1997 3663
5060,2338 3528 1640 2186 1067 1773 2350 3705 2194 2745
5061,772 2314 1548 1551 146 2326 2968 1831 1960 169
5062,640 2564 646 1296 1436 1439 1057 37 2862 1583
5063,771 398 1551 146 1304 1950 3358 1960 2862 1454
5064,640 524 143 1937 2068 1699 43 2603 2757 2118
5065,1159 1808 1811 2592 1059 2596 1449 177 2999 1464
5066,899 1546 1937 3349 1304 1315 2297 942 1583 944
5067,1030 1551 271 785 146 3358 3640 2114 69 331
5068,2817 2054 530 534 2466 1707 2603 44 175 945
5069,774 1039 271 1551 1427 152 796 3358 36 1316
5070,3203 2054 1039 3349 2350 1583 2480 52 1594 1211
5071,640 2564 2054 1548 1551 1303 3482 928 3371 3501
5072,1030 146 2968 1831 1211 2626 2757 2119 3529 971
5073,779 146 1304 1571 942 2862 1583 1223 201 457
5074,1030 1551 146 279 3358 36 2603 3371 573 1223
5075,512 1030 16 146 2067 3349 1560 2968 2980 1454
5076,530 790 534 922 2732 44 175 945 1073 1592
5077,512 1030 524 146 3349 2342 3371 3256 1337 2245
5078,131 1543 140 1560 153 32 1315 304 183 314
5079,1296 44 175 945 1073 1205 1337 2757 1223 584
5080,2828 1296 530 1811 406 534 1436 44 2862 945
5081,771 3597 1551 146 1172 928 2210 3501 2222 1583
5082,1543 271 1425 2708 2980 1831 43 1583 3013 2630
5083,1543 1287 2314 394 1420 1551 1303 928 165 2342
5084,530 534 1186 36 44 2862 175 945 1073 1211
5085,2564 2054 146 1560 293 2297 3371 2732 1328 2500
5086,1030 2186 1548 1551 2194 146 1304 3358 928 3501
5087,1783 530 534 1316 1831 44 175 945 1073 1475
5088,2688 530 534 1316 169 2732 44 175 945 1073
5089,512 1030 527 146 1304 1315 1956 942 183 1984
5090,2688 1920 2625 2979 1030 198 1546 398 206 1328
5091,1551 146 3349 1560 928 36 1831 3371 3501 942
5092,640 136 146 3349 169 3371 942 52 201 2510
5093,640 1548 1551 3600 3474 146 790 2076 928 3501
5094,0 1408 3331 3594 3474 1186 1831 177 183 1464
5095,1030 3335 528 146 3349 1956 1830 942 1216 201
5096,131 2054 140 2960 1814 153 32 37 1840 314
5097,8 12 13 20 27 30 1057 3105 33 37
5098,640 131 2054 140 1811 22 153 32 1831 314
5099,640 1543 530 3350 534 2980 1831 44 175 945
5100,2564 1551 146 3349 2210 1316 2470 680 1067 2862
5101,1408 2054 1543 1030 1933 146 1315 3013 1223 3529
5102,2308 138 1548 1551 3482 3358 928 3238 3371 3501
5103,1413 389 2825 523 395 1551 2960 2477 1715 184
5104,1543 1033 3474 530 534 1560 293 3367 1831 44
5105,274 1300 2840 24 3107 1699 3110 297 299 302
5106,1039 146 2327 1184 169 44 175 945 2745 3663
5107,640 1030 1551 1809 146 2067 1560 3358 36 1454
5108,2688 1030 146 3358 36 1828 2468 2980 3371 3013
5109,1030 1548 146 796 928 2210 1828 2862 1583 3013
5110,2688 1543 3349 2326 2968 1560 2331 3358 799 680
5111,3205 1030 146 2068 1560 3365 3371 3119 3663 2903
5112,3463 1811 3349 2326 2980 2342 680 2350 563 52
5113,2314 146 3501 1454 2224 201 457 3663 208 3153
5114,132 1543 530 534 44 2862 1583 175 945 1073
5115,2054 2956 530 1811 534 922 2470 44 175 945
5116,271 1300 3349 2326 1054 2974 3107 3371 1197 1215
5117,640 1030 2960 146 928 1315 1316 3501 1337 1223
5118,640 1044 36 2980 2342 1960 680 1067 2732 2993
5119,524 1937 1300 3349 2470 169 3371 43 1736 599
5120,2054 534 36 169 44 175 945 1073 1205 2500
5121,640 1039 1811 3349 2326 2968 2210 1316 52 182
5122,928 121 3046 743 2342 1640 457 2315 3371 2603
5123,2574 527 146 3349 3358 2980 3365 680 3371 2993
5124,2688 779 1783 530 534 796 28 3613 44 175
5125,1551 1427 3349 2968 2331 3358 543 1454 2626 2500
5126,640 785 3358 2847 159 2342 1191 680 2603 2993
5127,1030 1545 1037 146 3358 1573 312 1337 1086 1223
5128,512 1548 1551 146 1303 928 36 3501 2502 457
5129,1408 1543 3594 1933 1315 36 1316 177 833 1475
5130,1030 3349 1191 1067 3371 2222 1454 2993 1096 3529
5131,1296 534 36 1828 2086 44 945 1073 1205 1223
5132,2564 2956 1937 1303 2968 543 928 2210 1960 680
5133,1543 1548 1551 146 1560 928 1316 1831 1223 457
5134,2048 2314 1551 146 928 1316 1956 3371 1067 3501
5135,1030 146 796 1316 2862 942 2366 3646 2757 201
5136,7 1165 3349 1560 3358 2980 549 3371 942 304
5137,530 534 2457 2073 1184 1057 44 175 945 1073
5138,132 530 406 3350 534 1049 2466 44 175 945
5139,640 899 650 146 3349 2199 1178 1315 942 818
5140,1030 2063 146 1304 168 942 944 708 2500 201
5141,530 790 3350 534 1315 2732 44 175 1840 945
5142,398 1039 785 1044 3349 3358 1956 293 2342 680
5143,784 1937 146 1304 2328 942 1328 304 2630 3272
5144,512 3205 1287 1420 1551 3358 429 3501 1454 2614
5145,514 6 3216 31 674 2474 184 1211 190 2502
5146,640 0 2314 1808 1937 1045 3349 2210 2470 2350
5147,512 527 1044 1315 680 2603 1067 3371 2993 563
5148,1030 519 1039 3216 1172 3349 1057 163 2732 1454
5149,132 1030 2828 1039 1551 146 1303 1560 169 2862
5150,138 530 534 1315 169 2862 175 945 1073 1205
5151,2688 1543 146 3349 1304 2210 3371 942 2366 2757
5152,0 3349 2968 2587 2342 1961 2732 1583 2626 966
5153,1039 1296 2961 530 166 3367 44 175 945 1205
5154,1928 10 523 1551 530 36 1324 3501 44 175
5155,640 1044 1560 411 3358 2210 36 293 2342 1831
5156,2054 1030 1928 146 1560 1950 2224 2611 1590 1079
5157,512 2688 899 2054 3349 2199 1831 2603 2993 1078
5158,1543 1783 530 534 1831 3628 44 175 945 1073
5159,1937 1559 2840 1054 1190 43 569 1215 1736 465
5160,640 1039 1044 3349 2326 680 3371 2993 563 569
5161,3463 138 785 1044 3358 293 2342 680 1067 2993
5162,640 1551 1044 3349 2968 160 1454 2993 563 1337
5163,530 534 409 1439 36 44 1583 175 945 1073
5164,1543 146 3349 1315 1316 944 1211 1341 584 3528
5165,1800 3465 2956 1296 2067 3350 534 36 44 945
5166,132 1287 1420 1303 1304 1315 942 2614 1470 3013
5167,1030 528 146 1304 2980 1956 942 1216 1858 201
5168,1668 1543 530 534 1315 44 3501 175 945 1337
5169,1030 528 146 1686 2345 312 1337 452 2502 1868
5170,2564 2314 1548 1420 1551 1303 3358 928 293 1191
5171,534 1560 2076 1831 44 2862 175 945 1073 1205
5172,3 2828 19 275 406 280 158 415 1315 36
5173,1030 1543 2314 398 146 3349 2328 1304 1315 1831
5174,1030 523 3473 146 1811 1315 36 2611 3125 1079
5175,1030 528 146 1700 942 452 3656 584 201 3663
5176,1030 3212 1548 146 2327 928 2862 1583 1223 457
5177,2626 771 2757 2789 2342 584 680 1067 109 1454
5178,1030 2960 146 1304 2862 1583 942 2745 69 1223
5179,2564 772 2054 1030 146 1304 2210 36 942 1223
5180,1 2 4 6 9 14 18 25 36 39
5181,1030 1543 1928 2314 1551 146 3371 183 2617 1223
5182,527 1551 2068 1560 3358 2342 3371 3501 2370 457
5183,1039 1808 1551 146 1811 36 3501 184 3013 457
5184,1030 650 528 146 802 3371 3119 183 1475 452
5185,2564 1030 146 1560 3367 44 2862 3013 3272 3529
5186,398 1937 146 3349 1186 2338 1831 2350 1583 52
5187,131 140 1300 1304 153 160 32 942 1848 3262
5188,1030 1543 2828 1548 146 928 2862 944 3269 3529
5189,524 1937 3349 2326 1560 1913 1315 37 1831 3371
5190,528 530 2068 534 1315 2342 44 175 1456 945
5191,1543 1296 530 1811 534 2327 1560 1316 175 945
5192,2564 146 1560 2840 44 942 1583 175 1463 1223
5193,271 1551 1937 3349 2326 1699 2470 1583 569 3013
5194,530 1811 534 2980 37 44 175 945 1073 452
5195,2688 772 146 2067 1303 3358 928 2470 457 3663
5196,1030 2828 1039 146 1045 796 2862 573 1223 3663
5197,2688 1030 1543 146 2847 2862 52 2370 3142 2768
5198,2048 640 2338 3161 2468 2757 615 680 1640 1067
5199,512 398 2326 152 2342 680 3371 2350 2993 52
5200,640 2067 1044 2326 2210 2342 1831 680 1067 1583
5201,1425 2068 2708 2470 569 1223 1480 3529 2761 335
5202,1216 2980 2630 2342 3048 680 2602 1067 1640 1039
5203,1159 2313 3338 278 172 2350 1583 177 2355 833
5204,136 1548 401 146 2963 1303 1568 928 310 2745
5205,640 12 530 534 1436 2470 44 1583 175 945
5206,7 1287 1420 1165 1304 1316 942 1454 3253 2614
5207,640 2210 2342 680 2603 1067 1454 2993 563 2626
5208,640 0 1039 3349 2326 2968 152 2732 2350 1583
5209,1668 1030 2311 146 1560 3119 1337 2500 201 3663
5210,1039 530 534 1560 2210 1316 36 44 175 945
5211,1039 1551 1937 146 2968 2470 2342 1454 1968 1463
5212,1030 1551 146 22 1560 1315 3501 3390 457 3663
5213,2564 1030 1039 1551 3474 146 3349 3358 36 1960
5214,640 1546 2067 3349 2326 2968 1913 3358 799 1831
5215,0 1408 1543 1933 1811 1959 2350 1583 1711 1461
5216,2054 1030 146 1304 1315 293 942 1223 3529 201
5217,2564 1030 779 146 2862 175 201 3663 3153 3409
5218,644 1543 1803 1548 1811 22 928 1057 1323 2862
5219,2947 1551 146 3482 928 1316 3501 2224 457 3663
5220,2054 10 530 534 44 2862 175 945 1073 3131
5221,2564 2054 3597 1439 44 175 945 1073 1205 2617
5222,640 1039 1551 146 2968 928 2732 3501 1454 1211
5223,1937 2068 3349 1054 1699 1197 2245 1736 1354 599
5224,2314 1044 3358 799 2980 2342 680 1067 2732 2993
5225,1030 1551 146 1811 3350 1560 1831 3501 1454 707
5226,1668 1551 146 1427 2342 3501 1454 1456 2500 457
5227,640 2194 3349 2968 543 293 2342 680 2602 2603
5228,778 1551 3349 1303 409 3358 802 3501 1454 1583
5229,640 649 397 3215 1044 2210 2342 680 1067 1328
5230,131 140 1560 153 3231 32 2858 438 314 322
5231,530 2067 534 922 1057 36 44 175 945 1073
5232,3205 1030 1548 146 1560 928 3365 1337 3663 2256
5233,640 398 3358 2980 1956 2342 3371 1067 2222 1454
5234,1668 1783 530 534 1315 2342 44 175 945 1073
5235,1039 1044 3349 3358 2980 293 1831 680 1067 563
5236,2314 1551 146 1186 802 1831 3501 52 3390 3022
5237,1044 2968 2210 2980 36 2468 2342 1960 680 1067
5238,2947 528 146 928 36 2611 1079 584 3272 3663
5239,1543 530 534 1186 44 2862 175 945 1073 829
5240,1030 1551 146 166 1831 3116 3501 2617 69 1223
5241,524 2326 157 3107 3110 2603 1197 3382 2245 474
5242,2054 2956 530 534 1304 2732 3116 44 175 945
5243,2817 146 3349 2968 3227 2342 295 43 3371 1220
5244,640 772 1030 1543 1039 1551 146 1303 3358 2210
5245,512 1543 1039 146 790 942 1337 2745 2630 3529
5246,1287 2827 1420 3349 3358 928 2980 1831 3371 2614
5247,512 1030 146 2968 1315 680 3371 1454 2480 1216
5248,3473 146 1304 3358 169 942 1968 569 1859 3013
5249,640 0 646 649 528 1937 3349 1692 2350 1848
5250,1296 530 790 2327 1436 169 44 945 1205 1463
5251,2194 1939 1044 3349 2968 2338 1956 680 1067 2222
5252,928 1505 1030 1928 1960 3051 1548 1997 2903 3441
5253,2564 1543 398 1551 3473 1044 3358 680 1067 1454
5254,512 640 1551 146 1303 3358 2603 1454 2993 183
5255,2688 0 649 2956 3340 1811 1692 1053 1583 1711
5256,1548 530 534 1057 36 2853 44 175 945 2745
5257,1030 1551 146 796 2603 3501 2745 3142 1223 457
5258,1551 2067 3349 1303 2968 3358 1960 3501 2862 1454
5259,2054 146 1811 1315 2980 3371 2862 1471 2757 2630
5260,131 2054 140 32 1057 36 1316 314 322 323
5261,1543 904 148 36 1831 2877 2366 3269 968 3529
5262,640 1030 3335 1548 146 1303 3358 928 1454 312
5263,1 2 4 9 14 18 25 796 1439 36
5264,640 2688 1030 1548 1039 146 3358 928 2210 2603
5265,1039 1811 1044 3358 1186 1956 2980 2342 680 1067
5266,640 2688 2757 2630 3013 1510 3049 2314 2603 680
5267,779 1551 146 2327 928 2603 3371 942 1454 452
5268,1287 1420 1548 3358 928 293 3238 1831 2614 2617
5269,779 1551 2960 146 2327 1304 3358 928 1186 36
5270,640 1044 3349 2327 3358 2210 1956 2980 1831 680
5271,1543 530 1811 534 2587 1193 44 2862 175 945
5272,2980 2757 1510 1831 680 3529 2342 1067 1868 3022
5273,132 1030 1543 1551 146 3516 829 3013 1223 1354
5274,928 1316 1607 1928 1960 1548 2903 3663 2960 1551
5275,353 3332 2501 198 3048 2633 3049 1640 2732 680
5276,1920 398 1809 3349 159 2342 1067 2993 563 1210
5277,0 1933 2067 3227 2862 1711 2350 3000 833 1859
5278,1216 97 762 1190 3110 1480 3371 1516 1197 1937
5279,1546 1551 2331 2857 2603 3501 1454 52 2626 2757
5280,132 1030 2828 146 2862 2611 2230 1079 829 3409
5281,1030 146 3349 3234 2980 1831 1583 1211 1471 1223
5282,1030 3473 146 3349 3358 2210 2980 2732 2862 1592
5283,1030 3335 1937 146 3349 1078 1858 201 463 3663
5284,1030 1928 523 1039 3602 146 799 928 1186 2862
5285,1030 16 2961 146 1304 1560 172 942 304 183
5286,1030 1548 1422 146 1303 928 3501 183 1337 457
5287,1030 1545 2185 1549 2574 3600 146 1686 810 942
5288,0 2054 2956 1039 146 796 1279 36 2470 52
5289,1030 1548 146 1560 942 2366 2630 201 3663 208
5290,530 22 534 1560 409 1315 3365 169 44 175
5291,2564 1543 1551 1044 3349 1303 2968 680 169 2603
5292,8 2956 13 527 20 2327 922 27 30 33
5293,1030 1549 146 1687 1304 1822 802 174 942 1337
5294,1030 1678 146 1560 168 44 942 1840 183 3390
5295,3205 1030 650 527 528 146 2068 3371 1086 3663
5296,1030 1039 146 1304 36 1316 942 1583 304 183
5297,1808 146 2067 3350 3358 36 3501 942 1583 1454
5298,2688 1543 1548 1551 1303 3358 928 1186 36 3501
5299,1548 1551 146 3358 2847 928 1315 3501 1454 1583
5300,534 1560 2088 2474 44 175 945 1073 1205 2236
5301,2054 1543 1548 1551 2968 1560 3358 928 2980 3371
5302,779 1548 1551 1044 2968 3358 36 2342 680 2603
5303,2308 2054 530 3350 534 1184 809 44 175 945
5304,640 132 530 534 1315 1316 44 2862 175 942
5305,1044 3349 2210 1960 680 1067 1454 2993 563 1211
5306,512 772 132 1030 1551 3473 146 36 2603 942
5307,1030 1543 146 1186 1316 1831 3367 44 2862 175
5308,131 140 153 1177 1946 32 1057 314 3131 322
5309,1044 1913 3358 2342 680 1067 2732 1583 2993 563
5310,2054 1039 1808 1551 146 3349 1186 2297 3501 2626
5311,1030 146 1304 2980 942 312 584 201 1868 463
5312,146 3349 2980 942 1454 2617 2370 1475 3013 584
5313,3456 132 1030 146 2327 3358 928 2862 1583 457
5314,2688 1030 1543 779 146 36 2862 2611 1079 1223
5315,2688 2956 146 3349 1816 2331 2980 169 944 1463
5316,2564 779 2956 1039 1551 146 2328 36 2342 1454
